service_date,day_type,bus,rail_boardings,total_rides,calculated_total,day_of_week,day_type_num,month,year,ridership_tier,rolling_avg,rolling_std,anomaly
2015-11-29 00:00:00,U,365314,312990,678304,678304,6,2,11,2015,Medium,1096635.142857143,483070.9218087375,False
2015-11-30 00:00:00,W,870662,756626,1627288,1627288,0,0,11,2015,High,1092136.142857143,477072.3034067374,False
2015-12-01 00:00:00,W,949925,794768,1744693,1744693,1,0,12,2015,High,1097951.0,485938.56627012754,False
2015-12-02 00:00:00,W,906715,792020,1698735,1698735,2,0,12,2015,High,1140202.857142857,527924.3647409569,False
2015-12-03 00:00:00,W,940609,807065,1747674,1747674,3,0,12,2015,High,1315218.142857143,490808.77047699643,False
2015-12-04 00:00:00,W,930083,815301,1745384,1745384,4,0,12,2015,High,1442657.4285714286,466075.22687789623,False
2015-12-05 00:00:00,A,566882,501339,1068221,1068221,5,1,12,2015,High,1472899.857142857,426927.92409001064,False
2015-12-06 00:00:00,U,411174,360066,771240,771240,6,2,12,2015,Medium,1486176.4285714286,398604.821366913,False
2015-12-07 00:00:00,W,898172,758242,1656414,1656414,0,0,12,2015,High,1490337.2857142857,400470.9701737455,False
2015-12-08 00:00:00,W,910018,775695,1685713,1685713,1,0,12,2015,High,1481911.5714285714,394807.94474986865,False
2015-12-09 00:00:00,W,916281,789224,1705505,1705505,2,0,12,2015,High,1482878.7142857143,395435.4043311849,False
2015-12-10 00:00:00,W,909606,796080,1705686,1705686,3,0,12,2015,High,1476880.4285714286,391043.39938206604,False
2015-12-11 00:00:00,W,912854,801907,1714761,1714761,4,0,12,2015,High,1472505.7142857143,387695.901603178,False
2015-12-12 00:00:00,A,541305,491199,1032504,1032504,5,1,12,2015,High,1467403.2857142857,394085.82137384894,False
2015-12-13 00:00:00,U,383666,344084,727750,727750,6,2,12,2015,Medium,1461190.4285714286,407020.73517649627,False
2015-12-14 00:00:00,W,849106,728299,1577405,1577405,0,0,12,2015,High,1449903.4285714286,401766.32561098115,False
2015-12-15 00:00:00,W,884506,755882,1640388,1640388,1,0,12,2015,High,1443428.4285714286,397676.9670996998,False
2015-12-16 00:00:00,W,871638,755292,1626930,1626930,2,0,12,2015,High,1432203.4285714286,390083.00698263675,False
2015-12-17 00:00:00,W,864846,752203,1617049,1617049,3,0,12,2015,High,1419541.0,381060.21456369624,False
2015-12-18 00:00:00,W,846033,738908,1584941,1584941,4,0,12,2015,High,1400995.2857142857,367204.76342939126,False
2015-12-19 00:00:00,A,506208,423960,930168,930168,5,1,12,2015,Medium,1386375.857142857,385882.63353746146,False
2015-12-20 00:00:00,U,392051,326681,718732,718732,6,2,12,2015,Medium,1385087.5714285714,388454.4425707469,False
2015-12-21 00:00:00,W,696473,644071,1340544,1340544,0,0,12,2015,High,1351250.2857142857,379113.9949077353,False
2015-12-22 00:00:00,W,722061,664559,1386620,1386620,1,0,12,2015,High,1314997.7142857143,358425.99959857273,False
2015-12-23 00:00:00,W,654312,571814,1226126,1226126,2,0,12,2015,High,1257740.0,331275.940604906,False
2015-12-24 00:00:00,W,531521,378784,910305,910305,3,0,12,2015,Medium,1156776.5714285714,310568.1131205927,False
2015-12-25 00:00:00,U,231718,162100,393818,393818,4,2,12,2015,Low,986616.1428571428,359354.58834435954,False
2015-12-26 00:00:00,A,387357,292832,680189,680189,5,1,12,2015,Medium,950904.8571428572,377844.4235707043,False
2015-12-27 00:00:00,U,334737,272169,606906,606906,6,2,12,2015,Medium,934929.7142857143,391416.8690661827,False
2015-12-28 00:00:00,W,514171,484349,998520,998520,0,0,12,2015,Medium,886069.1428571428,351675.1057242254,False
2015-12-29 00:00:00,W,638221,571322,1209543,1209543,1,0,12,2015,High,860772.4285714285,314021.4932425617,False
2015-12-30 00:00:00,W,636706,585337,1222043,1222043,2,0,12,2015,High,860189.1428571428,313232.55508191575,False
2015-12-31 00:00:00,W,604409,565772,1170181,1170181,3,0,12,2015,High,897314.2857142857,334819.1601724333,False
2016-01-01 00:00:00,U,303321,319835,623156,623156,4,2,1,2016,Medium,930076.8571428572,284828.53713619476,False
2016-01-02 00:00:00,A,448859,365509,814368,814368,5,1,1,2016,Medium,949245.2857142857,269300.4429070001,False
2016-01-03 00:00:00,U,340540,287661,628201,628201,6,2,1,2016,Medium,952287.4285714285,264872.55920339125,False
2016-01-04 00:00:00,W,829429,703185,1532614,1532614,0,0,1,2016,High,1028586.5714285715,345165.51588904887,False
2016-01-05 00:00:00,W,846789,727716,1574505,1574505,1,0,1,2016,High,1080724.0,400226.7943637295,False
2016-01-06 00:00:00,W,853904,733167,1587071,1587071,2,0,1,2016,High,1132870.857142857,443183.57431183,False
2016-01-07 00:00:00,W,846274,736809,1583083,1583083,3,0,1,2016,High,1191856.857142857,475291.76524931384,False
2016-01-08 00:00:00,W,841494,732495,1573989,1573989,4,0,1,2016,High,1327690.142857143,418103.4783832118,False
2016-01-09 00:00:00,A,469539,391597,861136,861136,5,1,1,2016,Medium,1334371.2857142857,408803.90449811355,False
2016-01-10 00:00:00,U,306896,263073,569969,569969,6,2,1,2016,Medium,1326052.4285714286,425807.8111636169,False
2016-01-11 00:00:00,W,753006,694734,1447740,1447740,0,0,1,2016,High,1313927.5714285714,420116.02552384324,False
2016-01-12 00:00:00,W,760149,705694,1465843,1465843,1,0,1,2016,High,1298404.4285714286,410787.0037744021,False
2016-01-13 00:00:00,W,787220,716663,1503883,1503883,2,0,1,2016,High,1286520.4285714286,402156.7319847045,False
2016-01-14 00:00:00,W,859099,758116,1617215,1617215,3,0,1,2016,High,1291396.4285714286,406534.8151658732,False
2016-01-15 00:00:00,W,858032,742622,1600654,1600654,4,0,1,2016,High,1295205.7142857143,409736.38783723256,False
2016-01-16 00:00:00,A,486797,404212,891009,891009,5,1,1,2016,Medium,1299473.2857142857,404585.0604684216,False
2016-01-17 00:00:00,U,266532,241160,507692,507692,6,2,1,2016,Medium,1290576.5714285714,423540.92045155534,False
2016-01-18 00:00:00,W,439597,405686,845283,845283,0,0,1,2016,Medium,1204511.2857142857,446851.36518784106,False
2016-01-19 00:00:00,W,810646,727458,1538104,1538104,1,0,1,2016,High,1214834.2857142857,454661.1814035119,False
2016-01-20 00:00:00,W,856911,758524,1615435,1615435,2,0,1,2016,High,1230770.2857142857,468233.3498793492,False
2016-01-21 00:00:00,W,873177,766262,1639439,1639439,3,0,1,2016,High,1233945.142857143,471355.2910574023,False
2016-01-22 00:00:00,W,841282,745168,1586450,1586450,4,0,1,2016,High,1231916.0,469540.6139522604,False
2016-01-23 00:00:00,A,487975,416999,904974,904974,5,1,1,2016,Medium,1233911.0,467877.4692594906,False
2016-01-24 00:00:00,U,352859,293804,646663,646663,6,2,1,2016,Medium,1253764.0,433621.02188508504,False
2016-01-25 00:00:00,W,865486,751104,1616590,1616590,0,0,1,2016,High,1363950.7142857143,409870.17021723173,False
2016-01-26 00:00:00,W,872768,764023,1636791,1636791,1,0,1,2016,High,1378048.857142857,418465.946396845,False
2016-01-27 00:00:00,W,882832,768241,1651073,1651073,2,0,1,2016,High,1383140.0,422036.93625400163,False
2016-01-28 00:00:00,W,877280,771161,1648441,1648441,3,0,1,2016,High,1384426.0,422960.7783242605,False
2016-01-29 00:00:00,W,863548,751090,1614638,1614638,4,0,1,2016,High,1388452.857142857,425332.27781795146,False
2016-01-30 00:00:00,A,510514,427874,938388,938388,5,1,1,2016,Medium,1393226.2857142857,419144.43618547,False
2016-01-31 00:00:00,U,358361,293056,651417,651417,6,2,1,2016,Medium,1393905.4285714286,417734.6443341153,False
2016-02-01 00:00:00,W,926781,759849,1686630,1686630,0,0,2,2016,High,1403911.142857143,424737.5375057796,False
2016-02-02 00:00:00,W,833911,739247,1573158,1573158,1,0,2,2016,High,1394820.7142857143,419572.17776909634,False
2016-02-03 00:00:00,W,925655,772821,1698476,1698476,2,0,2,2016,High,1401592.5714285714,424747.99713314296,False
2016-02-04 00:00:00,W,901406,778227,1679633,1679633,3,0,2,2016,High,1406048.5714285714,427921.0418001002,False
2016-02-05 00:00:00,W,785587,731495,1517082,1517082,4,0,2,2016,High,1392112.0,421536.43268365803,False
2016-02-06 00:00:00,A,522296,423602,945898,945898,5,1,2,2016,Medium,1393184.857142857,420196.61924327,False
2016-02-07 00:00:00,U,377642,301141,678783,678783,6,2,2,2016,Medium,1397094.2857142857,412196.28558843443,False
2016-02-08 00:00:00,W,856547,733387,1589934,1589934,0,0,2,2016,High,1383280.5714285714,402379.4150135126,False
2016-02-09 00:00:00,W,858961,752849,1611810,1611810,1,0,2,2016,High,1388802.2857142857,405671.0486550677,False
2016-02-10 00:00:00,W,850090,742445,1592535,1592535,2,0,2,2016,High,1373667.857142857,394000.81458351563,False
2016-02-11 00:00:00,W,866884,752703,1619587,1619587,3,0,2,2016,High,1365089.857142857,386817.4274225597,False
2016-02-12 00:00:00,W,820833,706242,1527075,1527075,4,0,2,2016,High,1366517.4285714286,387489.70787228673,False
2016-02-13 00:00:00,A,438203,392095,830298,830298,5,1,2,2016,Medium,1350003.142857143,410201.4063641673,False
2016-02-14 00:00:00,U,339238,314191,653429,653429,6,2,2,2016,Medium,1346381.142857143,417168.708244607,False
2016-02-15 00:00:00,W,605584,548390,1153974,1153974,0,0,2,2016,High,1284101.142857143,407170.994470965,False
2016-02-16 00:00:00,W,883108,764147,1647255,1647255,1,0,2,2016,High,1289164.7142857143,412115.9753939455,False
2016-02-17 00:00:00,W,889758,766940,1656698,1656698,2,0,2,2016,High,1298330.857142857,420613.9405042045,False
2016-02-18 00:00:00,W,890627,773317,1663944,1663944,3,0,2,2016,High,1304667.5714285714,426552.63546829787,False
2016-02-19 00:00:00,W,887914,761996,1649910,1649910,4,0,2,2016,High,1322215.4285714286,439555.5869511278,False
2016-02-20 00:00:00,A,566721,464149,1030870,1030870,5,1,2,2016,High,1350868.5714285714,407514.22637083096,False
2016-02-21 00:00:00,U,378769,311190,689959,689959,6,2,2,2016,Medium,1356087.142857143,397197.67110026465,False
2016-02-22 00:00:00,W,869531,745072,1614603,1614603,0,0,2,2016,High,1421891.2857142857,396288.0620885544,False
2016-02-23 00:00:00,W,890949,765309,1656258,1656258,1,0,2,2016,High,1423177.4285714286,397155.0374911745,False
2016-02-24 00:00:00,W,795160,725712,1520872,1520872,2,0,2,2016,High,1403773.7142857143,387033.50112046994,False
2016-02-25 00:00:00,W,855117,762858,1617975,1617975,3,0,2,2016,High,1397206.7142857143,382243.6659050989,False
2016-02-26 00:00:00,W,865397,749991,1615388,1615388,4,0,2,2016,High,1392275.0,378645.6546984231,False
2016-02-27 00:00:00,A,536678,455421,992099,992099,5,1,2,2016,Medium,1386736.2857142857,385042.7912131788,False
2016-02-28 00:00:00,U,385121,323758,708879,708879,6,2,2,2016,Medium,1389439.142857143,379360.9719521417,False
2016-02-29 00:00:00,W,862380,742972,1605352,1605352,0,0,2,2016,High,1388117.5714285714,378460.88650869834,False
2016-03-01 00:00:00,W,859775,741922,1601697,1601697,1,0,3,2016,High,1380323.142857143,372533.54809977463,False
2016-03-02 00:00:00,W,878633,760062,1638695,1638695,2,0,3,2016,High,1397155.0,382471.4198851953,False
2016-03-03 00:00:00,W,882188,764033,1646221,1646221,3,0,3,2016,High,1401190.142857143,385327.7275006392,False
2016-03-04 00:00:00,W,883059,754750,1637809,1637809,4,0,3,2016,High,1404393.142857143,387492.0843434183,False
2016-03-05 00:00:00,A,503983,421193,925176,925176,5,1,3,2016,Medium,1394832.7142857143,399984.0600543587,False
2016-03-06 00:00:00,U,393610,327173,720783,720783,6,2,3,2016,Medium,1396533.2857142857,396592.5208089139,False
2016-03-07 00:00:00,W,866171,739174,1605345,1605345,0,0,3,2016,High,1396532.2857142857,396591.90652975027,False
2016-03-08 00:00:00,W,902888,781301,1684189,1684189,1,0,3,2016,High,1408316.857142857,404844.112873264,False
2016-03-09 00:00:00,W,882030,768961,1650991,1650991,2,0,3,2016,High,1410073.4285714286,406035.217370714,False
2016-03-10 00:00:00,W,888084,780687,1668771,1668771,3,0,3,2016,High,1413294.857142857,408304.1556709166,False
2016-03-11 00:00:00,W,886599,797977,1684576,1684576,4,0,3,2016,High,1419975.857142857,412946.3461978324,False
2016-03-12 00:00:00,A,542246,605182,1147428,1147428,5,1,3,2016,High,1451726.142857143,375399.1165708035,False
2016-03-13 00:00:00,U,332203,303129,635332,635332,6,2,3,2016,Medium,1439518.857142857,403469.4069283814,False
2016-03-14 00:00:00,W,870740,766595,1637335,1637335,0,0,3,2016,High,1444088.857142857,405834.9616085416,False
2016-03-15 00:00:00,W,887592,769441,1657033,1657033,1,0,3,2016,High,1440209.4285714286,403279.0340855192,False
2016-03-16 00:00:00,W,876232,779846,1656078,1656078,2,0,3,2016,High,1440936.142857143,403726.5057104126,False
2016-03-17 00:00:00,W,891580,793590,1685170,1685170,3,0,3,2016,High,1443278.857142857,405313.37364908954,False
2016-03-18 00:00:00,W,875707,765919,1641626,1641626,4,0,3,2016,High,1437143.142857143,401357.5575786174,False
2016-03-19 00:00:00,A,520426,438020,958446,958446,5,1,3,2016,Medium,1410145.7142857143,429465.05420220405,False
2016-03-20 00:00:00,U,388282,318670,706952,706952,6,2,3,2016,Medium,1420377.142857143,408259.25785315235,False
2016-03-21 00:00:00,W,845669,707127,1552796,1552796,0,0,3,2016,High,1408300.142857143,401973.6297704202,False
2016-03-22 00:00:00,W,863201,727343,1590544,1590544,1,0,3,2016,High,1398801.7142857143,395855.6223362698,False
2016-03-23 00:00:00,W,838201,714672,1552873,1552873,2,0,3,2016,High,1384058.142857143,386487.4525804692,False
2016-03-24 00:00:00,W,770638,689517,1460155,1460155,3,0,3,2016,High,1351913.142857143,366088.4638064149,False
2016-03-25 00:00:00,W,722960,650870,1373830,1373830,4,0,3,2016,High,1313656.5714285714,344099.41204631166,False
2016-03-26 00:00:00,A,518549,415919,934468,934468,5,1,3,2016,Medium,1310231.142857143,348318.27398344735,False
2016-03-27 00:00:00,U,342269,278098,620367,620367,6,2,3,2016,Medium,1297861.857142857,373909.42235048674,False
2016-03-28 00:00:00,W,842760,731858,1574618,1574618,0,0,3,2016,High,1300979.2857142857,376471.34765331505,False
2016-03-29 00:00:00,W,891134,766072,1657206,1657206,1,0,3,2016,High,1310502.4285714286,385745.8079456177,False
2016-03-30 00:00:00,W,860700,750353,1611053,1611053,2,0,3,2016,High,1318813.857142857,392407.6458783745,False
2016-03-31 00:00:00,W,832775,758014,1590789,1590789,3,0,3,2016,High,1337475.857142857,403207.52126393624,False
2016-04-01 00:00:00,W,848592,767974,1616566,1616566,4,0,4,2016,High,1372152.4285714286,417055.2048026137,False
2016-04-02 00:00:00,A,492072,406616,898688,898688,5,1,4,2016,Medium,1367041.0,423483.23113435996,False
2016-04-03 00:00:00,U,396042,345432,741474,741474,6,2,4,2016,Medium,1384342.0,388961.22757030366,False
2016-04-04 00:00:00,W,857791,741710,1599501,1599501,0,0,4,2016,High,1387896.7142857143,391097.81523028517,False
2016-04-05 00:00:00,W,898889,774877,1673766,1673766,1,0,4,2016,High,1390262.4285714286,393043.59117484227,False
2016-04-06 00:00:00,W,851050,763128,1614178,1614178,2,0,4,2016,High,1390708.857142857,393337.8316809529,False
2016-04-07 00:00:00,W,867670,786281,1653951,1653951,3,0,4,2016,High,1399732.0,399370.82631099975,False
2016-04-08 00:00:00,W,782419,753786,1536205,1536205,4,0,4,2016,High,1388251.857142857,393206.4092947541,False
2016-04-09 00:00:00,A,509980,446082,956062,956062,5,1,4,2016,Medium,1396448.142857143,381731.3039654205,False
2016-04-10 00:00:00,U,345627,301954,647581,647581,6,2,4,2016,Medium,1383034.857142857,409239.98394724383,False
2016-04-11 00:00:00,W,878043,789042,1667085,1667085,0,0,4,2016,High,1392689.7142857143,415940.4135120425,False
2016-04-12 00:00:00,W,886265,777658,1663923,1663923,1,0,4,2016,High,1391283.5714285714,414847.0283891198,False
2016-04-13 00:00:00,W,850705,796616,1647321,1647321,2,0,4,2016,High,1396018.2857142857,417992.15656225994,False
2016-04-14 00:00:00,W,863513,805071,1668584,1668584,3,0,4,2016,High,1398108.7142857143,419530.85940317763,False
2016-04-15 00:00:00,W,881603,806015,1687618,1687618,4,0,4,2016,High,1419739.142857143,431568.21906755376,False
2016-04-16 00:00:00,A,554744,505299,1060043,1060043,5,1,4,2016,High,1434593.5714285714,414396.5512838511,False
2016-04-17 00:00:00,U,409732,376485,786217,786217,6,2,4,2016,Medium,1454398.7142857143,371619.1364155443,False
2016-04-18 00:00:00,W,785035,732335,1517370,1517370,0,0,4,2016,High,1433010.857142857,361508.9991878578,False
2016-04-19 00:00:00,W,765854,741141,1506995,1506995,1,0,4,2016,High,1410592.5714285714,349468.10009348445,False
2016-04-20 00:00:00,W,774694,745040,1519734,1519734,2,0,4,2016,High,1392365.857142857,338209.4342856316,False
2016-04-21 00:00:00,W,768704,754746,1523450,1523450,3,0,4,2016,High,1371632.4285714286,322539.7115813028,False
2016-04-22 00:00:00,W,745475,721051,1466526,1466526,4,0,4,2016,High,1340047.857142857,296188.56768474495,False
2016-04-23 00:00:00,A,503944,445282,949226,949226,5,1,4,2016,Medium,1324216.857142857,315951.12117563514,False
2016-04-24 00:00:00,U,397080,343644,740724,740724,6,2,4,2016,Medium,1317717.857142857,329058.01790283265,False
2016-04-25 00:00:00,W,854155,751951,1606106,1606106,0,0,4,2016,High,1330394.4285714286,339572.51297960454,False
2016-04-26 00:00:00,W,862743,782134,1644877,1644877,1,0,4,2016,High,1350091.857142857,355164.88060355943,False
2016-04-27 00:00:00,W,856722,782591,1639313,1639313,2,0,4,2016,High,1367174.5714285714,367350.929728804,False
2016-04-28 00:00:00,W,851720,821158,1672878,1672878,3,0,4,2016,High,1388521.4285714286,381995.4170605757,False
2016-04-29 00:00:00,W,893284,815629,1708913,1708913,4,0,4,2016,High,1423148.142857143,400769.2545623645,False
2016-04-30 00:00:00,A,474138,416588,890726,890726,5,1,4,2016,Medium,1414791.0,412730.3842041806,False
2016-05-01 00:00:00,U,376131,334275,710406,710406,6,2,5,2016,Medium,1410459.857142857,421057.95650536456,False
2016-05-02 00:00:00,W,878407,751259,1629666,1629666,0,0,5,2016,High,1413825.5714285714,422972.3080064261,False
2016-05-03 00:00:00,W,879141,769834,1648975,1648975,1,0,5,2016,High,1414411.0,423348.0703605453,False
2016-05-04 00:00:00,W,879217,767760,1646977,1646977,2,0,5,2016,High,1415505.857142857,424036.0000115636,False
2016-05-05 00:00:00,W,898541,818665,1717206,1717206,3,0,5,2016,High,1421838.4285714286,428824.1717941627,False
2016-05-06 00:00:00,W,877873,814758,1692631,1692631,4,0,5,2016,High,1419512.4285714286,427047.99830497144,False
2016-05-07 00:00:00,A,512770,484312,997082,997082,5,1,5,2016,Medium,1434706.142857143,406496.49330238986,False
2016-05-08 00:00:00,U,393146,357946,751092,751092,6,2,5,2016,Medium,1440518.4285714286,394528.7304953629,False
2016-05-09 00:00:00,W,815440,736551,1551991,1551991,0,0,5,2016,High,1429422.0,389380.9040070281,False
2016-05-10 00:00:00,W,827322,761469,1588791,1588791,1,0,5,2016,High,1420824.2857142857,384357.1351289951,False
2016-05-11 00:00:00,W,873275,804156,1677431,1677431,2,0,5,2016,High,1425174.857142857,387503.098328009,False
2016-05-12 00:00:00,W,849532,775198,1624730,1624730,3,0,5,2016,High,1411964.0,377330.59923184593,False
2016-05-13 00:00:00,W,852594,787476,1640070,1640070,4,0,5,2016,High,1404455.2857142857,371289.19625080493,False
2016-05-14 00:00:00,A,497514,455838,953352,953352,5,1,5,2016,Medium,1398208.142857143,379561.5884207378,False
2016-05-15 00:00:00,U,384799,360008,744807,744807,6,2,5,2016,Medium,1397310.2857142857,381350.69261232787,False
2016-05-16 00:00:00,W,836089,730287,1566376,1566376,0,0,5,2016,High,1399365.2857142857,382360.57060829655,False
2016-05-17 00:00:00,W,839788,748287,1588075,1588075,1,0,5,2016,High,1399263.0,382301.5427495213,False
2016-05-18 00:00:00,W,856701,757395,1614096,1614096,2,0,5,2016,High,1390215.142857143,375306.4421609009,False
2016-05-19 00:00:00,W,855438,772464,1627902,1627902,3,0,5,2016,High,1390668.2857142857,375638.5540279852,False
2016-05-20 00:00:00,W,834308,756160,1590468,1590468,4,0,5,2016,High,1383582.2857142857,370583.5871975925,False
2016-05-21 00:00:00,A,513934,460385,974319,974319,5,1,5,2016,Medium,1386577.5714285714,366589.849544351,False
2016-05-22 00:00:00,U,393684,357897,751581,751581,6,2,5,2016,Medium,1387545.2857142857,364616.99786931986,False
2016-05-23 00:00:00,W,839566,748976,1588542,1588542,0,0,5,2016,High,1390711.857142857,366520.21212361584,False
2016-05-24 00:00:00,W,854725,767439,1622164,1622164,1,0,5,2016,High,1395581.7142857143,369791.4437187113,False
2016-05-25 00:00:00,W,833427,754244,1587671,1587671,2,0,5,2016,High,1391806.7142857143,367315.5585540888,False
2016-05-26 00:00:00,W,853656,775073,1628729,1628729,3,0,5,2016,High,1391924.857142857,367404.2744178049,False
2016-05-27 00:00:00,W,808244,757981,1566225,1566225,4,0,5,2016,High,1388461.5714285714,365329.2133933674,False
2016-05-28 00:00:00,A,500775,532343,1033118,1033118,5,1,5,2016,High,1396861.4285714286,354742.55595612316,False
2016-05-29 00:00:00,U,409978,430982,840960,840960,6,2,5,2016,Medium,1409629.857142857,328266.15813260456,False
2016-05-30 00:00:00,U,394914,389143,784057,784057,0,2,5,2016,Medium,1294703.4285714286,390176.72925092676,False
2016-05-31 00:00:00,W,801439,753953,1555392,1555392,1,0,5,2016,High,1285164.5714285714,381557.8717917958,False
2016-06-01 00:00:00,W,872679,788650,1661329,1661329,2,0,6,2016,High,1295687.142857143,392159.1776279221,False
2016-06-02 00:00:00,W,873112,815928,1689040,1689040,3,0,6,2016,High,1304303.0,401252.8056475101,False
2016-06-03 00:00:00,W,892290,824890,1717180,1717180,4,0,6,2016,High,1325868.0,421234.65802131186,False
2016-06-04 00:00:00,A,504778,462308,967086,967086,5,1,6,2016,Medium,1316434.857142857,429540.62563876447,False
2016-06-05 00:00:00,U,415836,395977,811813,811813,6,2,6,2016,Medium,1312271.0,435024.21569225896,False
2016-06-06 00:00:00,W,854036,762707,1616743,1616743,0,0,6,2016,High,1431226.142857143,376412.2953037087,False
2016-06-07 00:00:00,W,863284,795251,1658535,1658535,1,0,6,2016,High,1445960.857142857,384024.6672100716,False
2016-06-08 00:00:00,W,866785,791667,1658452,1658452,2,0,6,2016,High,1445549.857142857,383757.201136091,False
2016-06-09 00:00:00,W,828551,789678,1618229,1618229,3,0,6,2016,High,1435434.0,377145.38737114385,False
2016-06-10 00:00:00,W,862529,853441,1715970,1715970,4,0,6,2016,High,1435261.142857143,376994.9798328085,False
2016-06-11 00:00:00,A,530558,542809,1073367,1073367,5,1,6,2016,High,1450444.142857143,356584.96667153464,False
2016-06-12 00:00:00,U,409577,414048,823625,823625,6,2,6,2016,Medium,1452131.5714285714,353069.77593097516,False
2016-06-13 00:00:00,W,827684,760210,1587894,1587894,0,0,6,2016,High,1448010.2857142857,350990.31792900135,False
2016-06-14 00:00:00,W,834141,778823,1612964,1612964,1,0,6,2016,High,1441500.142857143,346832.72108487634,False
2016-06-15 00:00:00,W,845450,786422,1631872,1631872,2,0,6,2016,High,1437703.0,344197.1397585936,False
2016-06-16 00:00:00,W,832864,777260,1610124,1610124,3,0,6,2016,High,1436545.142857143,343501.5784148204,False
2016-06-17 00:00:00,W,832088,818467,1650555,1650555,4,0,6,2016,High,1427200.142857143,335427.7545738771,False
2016-06-18 00:00:00,A,526402,520856,1047258,1047258,5,1,6,2016,High,1423470.2857142857,340130.226855688,False
2016-06-19 00:00:00,U,405719,396078,801797,801797,6,2,6,2016,Medium,1420352.0,346584.92676446616,False
2016-06-20 00:00:00,W,785446,762810,1548256,1548256,0,0,6,2016,High,1414689.4285714286,343703.19734903466,False
2016-06-21 00:00:00,W,834157,810149,1644306,1644306,1,0,6,2016,High,1419166.857142857,346905.8373297764,False
2016-06-22 00:00:00,W,707452,755165,1462617,1462617,2,0,6,2016,High,1394987.5714285714,335314.2635284345,False
2016-06-23 00:00:00,W,757817,760840,1518657,1518657,3,0,6,2016,High,1381920.857142857,327217.86917965487,False
2016-06-24 00:00:00,W,762562,781653,1544215,1544215,4,0,6,2016,High,1366729.4285714286,314904.4386915128,False
2016-06-25 00:00:00,A,531261,506223,1037484,1037484,5,1,6,2016,High,1365333.142857143,316574.30520886235,False
2016-06-26 00:00:00,U,380689,453679,834368,834368,6,2,6,2016,Medium,1369986.142857143,307005.7518654559,False
2016-06-27 00:00:00,W,753543,723488,1477031,1477031,0,0,6,2016,High,1359811.142857143,301238.8131175563,False
2016-06-28 00:00:00,W,771611,748753,1520364,1520364,1,0,6,2016,High,1342105.142857143,284931.07772314735,False
2016-06-29 00:00:00,W,774728,754918,1529646,1529646,2,0,6,2016,High,1351680.7142857143,290723.5051623839,False
2016-06-30 00:00:00,W,763112,783020,1546132,1546132,3,0,6,2016,High,1355605.7142857143,293525.5019793612,False
2016-07-01 00:00:00,W,798706,726939,1525645,1525645,4,0,7,2016,High,1352952.857142857,291614.4584735253,False
2016-07-02 00:00:00,A,530654,448200,978854,978854,5,1,7,2016,Medium,1344577.142857143,302812.43955757085,False
2016-07-03 00:00:00,U,415172,376896,792068,792068,6,2,7,2016,Medium,1338534.2857142857,314872.8875629595,False
2016-07-04 00:00:00,U,393858,410925,804783,804783,0,2,7,2016,Medium,1242498.857142857,364238.7226075899,False
2016-07-05 00:00:00,W,769179,735491,1504670,1504670,1,0,7,2016,High,1240256.857142857,362286.3892155057,False
2016-07-06 00:00:00,W,771626,788995,1560621,1560621,2,0,7,2016,High,1244681.857142857,366573.9149009498,False
2016-07-07 00:00:00,W,769513,774128,1543641,1543641,3,0,7,2016,High,1244326.0,366233.555841077,False
2016-07-08 00:00:00,W,786823,790177,1577000,1577000,4,0,7,2016,High,1251662.4285714286,373255.26403292007,False
2016-07-09 00:00:00,A,536269,515738,1052007,1052007,5,1,7,2016,High,1262112.857142857,365283.0692369165,False
2016-07-10 00:00:00,U,409685,397778,807463,807463,6,2,7,2016,Medium,1264312.142857143,362013.07317481673,False
2016-07-11 00:00:00,W,769128,739158,1508286,1508286,0,0,7,2016,High,1364812.5714285714,306587.3034253323,False
2016-07-12 00:00:00,W,782892,749136,1532028,1532028,1,0,7,2016,High,1368720.857142857,308833.45675699366,False
2016-07-13 00:00:00,W,762764,742502,1505266,1505266,2,0,7,2016,High,1360813.0,303767.9475773096,False
2016-07-14 00:00:00,W,794813,775495,1570308,1570308,3,0,7,2016,High,1364622.5714285714,306596.98939914064,False
2016-07-15 00:00:00,W,769172,804635,1573807,1573807,4,0,7,2016,High,1364166.4285714286,306230.5177415919,False
2016-07-16 00:00:00,A,529240,528345,1057585,1057585,5,1,7,2016,High,1364963.2857142857,305288.6608352317,False
2016-07-17 00:00:00,U,372190,409174,781364,781364,6,2,7,2016,Medium,1361234.857142857,313286.67597607884,False
2016-07-18 00:00:00,W,774239,768719,1542958,1542958,0,0,7,2016,High,1366188.0,316259.0643575786,False
2016-07-19 00:00:00,W,795162,797424,1592586,1592586,1,0,7,2016,High,1374839.142857143,322321.7925264653,False
2016-07-20 00:00:00,W,788803,794496,1583299,1583299,2,0,7,2016,High,1385986.7142857143,328867.37351081544,False
2016-07-21 00:00:00,W,737845,753156,1491001,1491001,3,0,7,2016,High,1374657.142857143,322768.65958837105,False
2016-07-22 00:00:00,W,745409,747479,1492888,1492888,4,0,7,2016,High,1363097.2857142857,315821.70697389136,False
2016-07-23 00:00:00,A,472199,457178,929377,929377,5,1,7,2016,Medium,1344781.857142857,339334.507683015,False
2016-07-24 00:00:00,U,370394,346616,717010,717010,6,2,7,2016,Medium,1335588.4285714286,357527.07067617105,False
